2020-04-04 11:24:04.954 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-04-04 11:24:04.967 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-04-04 11:24:04.970 [main] INFO  net.gaven.redisdemo.RedisDemoApplication - Started RedisDemoApplication in 4.843 seconds (JVM running for 5.464)
2020-04-04 11:24:12.389 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-04-04 11:24:12.389 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-04-04 11:24:12.394 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2020-04-04 11:24:12.693 [http-nio-8080-exec-1] INFO  net.gaven.redisdemo.schedule.ClusterRedisLock - lock is used by：LiGangdeMacBook-Pro.local
2020-04-04 11:25:20.354 [http-nio-8080-exec-5] INFO  net.gaven.redisdemo.schedule.ClusterRedisLock - lock is used by：LiGangdeMacBook-Pro.local
2020-04-04 11:25:32.107 [http-nio-8080-exec-7] INFO  net.gaven.redisdemo.schedule.ClusterRedisLock - lock is used by：LiGangdeMacBook-Pro.local
2020-04-04 11:25:40.660 [http-nio-8080-exec-8] INFO  net.gaven.redisdemo.schedule.ClusterRedisLock - lock is used by：LiGangdeMacBook-Pro.local
2020-04-04 11:26:04.984 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-04-04 11:26:04.985 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-04-04 11:26:04.989 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
